Fecha;Mes;Día de la Semana;Horario;Diurno/nocturno;Edad agrupada;Edad;Sexo;Tipo de víctima;Código de partido
13/2/2020;Febrero;Jueves;11:25:00;Diurno;35 - 44;43;Masculino;Sin determinar;756
8/2/2020;Febrero;Sábado;03:00:00;Nocturno;35 - 44;42;Femenino;Sin determinar;756
8/2/2020;Febrero;Sábado;03:00:00;Nocturno;35 - 44;40;Masculino;Sin determinar;756
8/2/2020;Febrero;Sábado;03:00:00;Nocturno;15 - 24;24;Masculino;Sin determinar;756
8/2/2020;Febrero;Sábado;03:00:00;Nocturno;25 - 34;30;Femenino;Sin determinar;756
13/2/2020;Febrero;Jueves;16:30:00;Diurno;45 - 54;47;Masculino;Sin determinar;756
6/2/2020;Febrero;Jueves;23:00:00;Nocturno;25 - 34;34;Femenino;Sin determinar;756
15/2/2020;Febrero;Sábado;13:20:00;Diurno;25 - 34;26;Masculino;Sin determinar;805
10/2/2020;Febrero;Lunes;12:40:00;Diurno;15 - 24;18;Masculino;Sin determinar;756
10/2/2020;Febrero;Lunes;10:50:00;Diurno;35 - 44;40;Masculino;Sin determinar;756
12/2/2020;Febrero;Miércoles;13:50:00;Diurno;45 - 54;51;Masculino;Sin determinar;756
13/2/2020;Febrero;Jueves;00:00:00;Nocturno;5 - 14;13;Masculino;Sin determinar;805
4/2/2020;Febrero;Martes;14:00:00;Diurno;65 - 74;74;Femenino;Sin determinar;756
7/2/2020;Febrero;Viernes;18:10:00;Diurno;45 - 54;45;Masculino;Sin determinar;756
7/2/2020;Febrero;Viernes;21:30:00;Nocturno;25 - 34;29;Masculino;Sin determinar;756
10/2/2020;Febrero;Lunes;13:10:00;Diurno;25 - 34;28;Femenino;Sin determinar;756
2/2/2020;Febrero;Domingo;03:10:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;756
13/2/2020;Febrero;Jueves;20:15:00;Nocturno;35 - 44;37;Masculino;Sin determinar;756
15/2/2020;Febrero;Sábado;12:30:00;Diurno;15 - 24;20;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;22:15:00;Nocturno;15 - 24;20;Femenino;Sin determinar;805
13/2/2020;Febrero;Jueves;12:10:00;Diurno;25 - 34;29;Masculino;Sin determinar;756
11/2/2020;Febrero;Martes;16:45:00;Diurno;25 - 34;28;Masculino;Sin determinar;756
8/2/2020;Febrero;Sábado;15:50:00;Diurno;15 - 24;23;Masculino;Sin determinar;756
7/2/2020;Febrero;Viernes;06:00:00;Nocturno;15 - 24;19;Femenino;Sin determinar;756
7/2/2020;Febrero;Viernes;18:40:00;Diurno;15 - 24;17;Masculino;Sin determinar;756
14/2/2020;Febrero;Viernes;18:00:00;Diurno;35 - 44;37;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;12:15:00;Diurno;45 - 54;49;Femenino;Sin determinar;805
14/2/2020;Febrero;Viernes;12:10:00;Diurno;25 - 34;28;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;14:55:00;Diurno;25 - 34;31;Masculino;Sin determinar;805
14/2/2020;Febrero;Viernes;14:55:00;Diurno;45 - 54;49;Femenino;Sin determinar;805
20/2/2020;Febrero;Jueves;14:50:00;Diurno;65 - 74;71;Masculino;Sin determinar;756
20/2/2020;Febrero;Jueves;16:20:00;Diurno;35 - 44;43;Masculino;Sin determinar;756
16/2/2020;Febrero;Domingo;00:00:00;Nocturno;25 - 34;29;Masculino;Conductor;756
18/2/2020;Febrero;Martes;18:15:00;Diurno;25 - 34;25;Masculino;Sin determinar;749
17/2/2020;Febrero;Lunes;15:34:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;749
19/2/2020;Febrero;Miércoles;05:20:00;Nocturno;35 - 44;35;Masculino;Sin determinar;749
18/2/2020;Febrero;Martes;18:00:00;Diurno;45 - 54;47;Masculino;Sin determinar;749
19/2/2020;Febrero;Miércoles;00:00:00;Nocturno;25 - 34;33;Masculino;Sin determinar;805
18/2/2020;Febrero;Martes;00:00:00;Nocturno;35 - 44;38;Masculino;Sin determinar;805
18/2/2020;Febrero;Martes;15:15:00;Diurno;15 - 24;17;Femenino;Sin determinar;805
19/2/2020;Febrero;Miércoles;13:05:00;Diurno;35 - 44;37;Masculino;Sin determinar;861
14/2/2020;Febrero;Viernes;22:00:00;Nocturno;45 - 54;49;Femenino;Sin determinar;805
18/2/2020;Febrero;Martes;19:32:00;Nocturno;45 - 54;54;Masculino;Sin determinar;861
18/2/2020;Febrero;Martes;15:20:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
18/2/2020;Febrero;Martes;19:00:00;Nocturno;45 - 54;52;Masculino;Sin determinar;861
16/2/2020;Febrero;Domingo;12:45:00;Diurno;15 - 24;24;Femenino;Conductor;756
18/2/2020;Febrero;Martes;07:20:00;Diurno;35 - 44;41;Masculino;Conductor;756
17/2/2020;Febrero;Lunes;20:14:00;Nocturno;45 - 54;46;Masculino;Sin determinar;861
17/2/2020;Febrero;Lunes;20:14:00;Nocturno;75 y más;76;Femenino;Sin determinar;861
17/2/2020;Febrero;Lunes;00:00:00;Nocturno;65 - 74;65;Masculino;Sin determinar;805
16/2/2020;Febrero;Domingo;22:30:00;Nocturno;65 - 74;66;Masculino;Peaton;756
16/2/2020;Febrero;Domingo;17:45:00;Diurno;45 - 54;48;Femenino;Peaton;756
19/2/2020;Febrero;Miércoles;17:35:00;Diurno;25 - 34;26;Masculino;Pasajero;756
17/2/2020;Febrero;Lunes;11:20:00;Diurno;15 - 24;24;Masculino;Sin determinar;805
16/2/2020;Febrero;Domingo;09:15:00;Diurno;15 - 24;18;Masculino;Sin determinar;756
16/2/2020;Febrero;Domingo;00:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;805
16/2/2020;Febrero;Domingo;13:45:00;Diurno;25 - 34;28;Masculino;Sin determinar;805
16/2/2020;Febrero;Domingo;16:30:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;805
16/2/2020;Febrero;Domingo;22:40:00;Nocturno;35 - 44;41;Masculino;Conductor;756
16/2/2020;Febrero;Domingo;11:25:00;Diurno;25 - 34;32;Masculino;Sin determinar;805
18/2/2020;Febrero;Martes;14:58:00;Diurno;45 - 54;47;Masculino;Conductor;756
16/2/2020;Febrero;Domingo;00:00:00;Nocturno;15 - 24;23;Femenino;Sin determinar;805
18/2/2020;Febrero;Martes;00:00:00;Nocturno;35 - 44;37;Masculino;Conductor;756
18/2/2020;Febrero;Martes;22:43:00;Nocturno;15 - 24;21;Femenino;Sin determinar;756
16/2/2020;Febrero;Domingo;10:50:00;Diurno;15 - 24;24;Femenino;Sin determinar;805
16/2/2020;Febrero;Domingo;17:52:00;Diurno;15 - 24;22;Masculino;Conductor;756
16/2/2020;Febrero;Domingo;16:52:00;Diurno;25 - 34;26;Masculino;Sin determinar;756
16/2/2020;Febrero;Domingo;12:37:00;Diurno;15 - 24;22;Masculino;Sin determinar;756
21/2/2020;Febrero;Viernes;09:50:00;Diurno;35 - 44;39;Masculino;Sin determinar;749
24/2/2020;Febrero;Lunes;07:55:00;Diurno;65 - 74;70;Masculino;Sin determinar;749
22/2/2020;Febrero;Sábado;14:30:00;Diurno;25 - 34;27;Masculino;Sin determinar;749
22/2/2020;Febrero;Sábado;20:22:00;Nocturno;35 - 44;40;Masculino;Sin determinar;749
21/2/2020;Febrero;Viernes;13:40:00;Diurno;25 - 34;29;Masculino;Sin determinar;861
21/2/2020;Febrero;Viernes;16:00:00;Diurno;15 - 24;17;Masculino;Sin determinar;861
21/2/2020;Febrero;Viernes;17:00:00;Diurno;45 - 54;54;Femenino;Sin determinar;861
21/2/2020;Febrero;Viernes;13:15:00;Diurno;15 - 24;19;Masculino;Sin determinar;861
16/2/2020;Febrero;Domingo;19:20:00;Nocturno;25 - 34;25;Masculino;Sin determinar;805
22/2/2020;Febrero;Sábado;09:25:00;Diurno;65 - 74;69;Masculino;Sin determinar;861
17/2/2020;Febrero;Lunes;09:45:00;Diurno;25 - 34;30;Masculino;Sin determinar;805
16/2/2020;Febrero;Domingo;19:30:00;Nocturno;25 - 34;29;Femenino;Conductor;756
23/2/2020;Febrero;Domingo;13:20:00;Diurno;15 - 24;21;Masculino;Sin determinar;861
24/2/2020;Febrero;Lunes;04:03:00;Nocturno;45 - 54;45;Femenino;Sin determinar;861
24/2/2020;Febrero;Lunes;08:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
20/2/2020;Febrero;Jueves;16:00:00;Diurno;25 - 34;25;Masculino;Sin determinar;805
22/2/2020;Febrero;Sábado;07:52:00;Diurno;55 - 64;62;Masculino;Sin determinar;861
20/2/2020;Febrero;Jueves;18:50:00;Diurno;25 - 34;34;Masculino;Sin determinar;805
22/2/2020;Febrero;Sábado;06:40:00;Nocturno;25 - 34;31;Masculino;Sin determinar;805
21/2/2020;Febrero;Viernes;17:20:00;Diurno;25 - 34;25;Masculino;Conductor;805
22/2/2020;Febrero;Sábado;06:00:00;Nocturno;25 - 34;25;Masculino;Sin determinar;805
23/2/2020;Febrero;Domingo;00:00:00;Nocturno;35 - 44;44;Masculino;Sin determinar;805
22/2/2020;Febrero;Sábado;22:15:00;Nocturno;45 - 54;46;Masculino;Sin determinar;805
23/2/2020;Febrero;Domingo;18:00:00;Diurno;25 - 34;27;Masculino;Peaton;805
22/2/2020;Febrero;Sábado;09:30:00;Diurno;25 - 34;27;Masculino;Conductor;756
22/2/2020;Febrero;Sábado;20:15:00;Nocturno;55 - 64;56;Masculino;Conductor;805
21/2/2020;Febrero;Viernes;17:20:00;Diurno;5 - 14;10;Masculino;Sin determinar;756
22/2/2020;Febrero;Sábado;15:50:00;Diurno;45 - 54;54;Masculino;Sin determinar;756
24/2/2020;Febrero;Lunes;05:30:00;Nocturno;15 - 24;19;Masculino;Sin determinar;805
15/2/2020;Febrero;Sábado;13:20:00;Diurno;25 - 34;26;Masculino;Sin determinar;805
26/2/2020;Febrero;Miércoles;02:10:00;Nocturno;15 - 24;23;Masculino;Conductor;756
22/2/2020;Febrero;Sábado;11:15:00;Diurno;65 - 74;68;Masculino;Conductor;805
26/2/2020;Febrero;Miércoles;00:00:00;Nocturno;25 - 34;26;Masculino;Conductor;805
17/2/2020;Febrero;Lunes;00:00:00;Nocturno;35 - 44;37;Masculino;Conductor;805
27/2/2020;Febrero;Jueves;00:00:00;Nocturno;5 - 14;12;Masculino;Sin determinar;805
26/2/2020;Febrero;Miércoles;14:58:00;Diurno;35 - 44;39;Masculino;Sin determinar;805
22/2/2020;Febrero;Sábado;22:30:00;Nocturno;25 - 34;30;Masculino;Sin determinar;805
19/2/2020;Febrero;Miércoles;00:00:00;Nocturno;25 - 34;34;Masculino;Sin determinar;805
26/2/2020;Febrero;Miércoles;17:07:00;Diurno;15 - 24;24;Masculino;Sin determinar;805
26/2/2020;Febrero;Miércoles;21:49:00;Nocturno;15 - 24;24;Masculino;Sin determinar;805
23/2/2020;Febrero;Domingo;00:00:00;Nocturno;45 - 54;50;Masculino;Sin determinar;805
26/2/2020;Febrero;Miércoles;07:30:00;Diurno;25 - 34;27;Masculino;Sin determinar;756
27/2/2020;Febrero;Jueves;11:00:00;Diurno;25 - 34;30;Femenino;Sin determinar;861
21/2/2020;Febrero;Viernes;18:30:00;Diurno;25 - 34;26;Masculino;Sin determinar;756
26/2/2020;Febrero;Miércoles;23:00:00;Nocturno;25 - 34;28;Masculino;Sin determinar;861
26/2/2020;Febrero;Miércoles;08:15:00;Diurno;25 - 34;27;Masculino;Sin determinar;861
26/2/2020;Febrero;Miércoles;13:00:00;Diurno;25 - 34;29;Masculino;Sin determinar;861
25/2/2020;Febrero;Martes;20:15:00;Nocturno;45 - 54;49;Masculino;Sin determinar;861
25/2/2020;Febrero;Martes;20:15:00;Nocturno;45 - 54;49;Masculino;Sin determinar;861
25/2/2020;Febrero;Martes;13:20:00;Diurno;75 y más;75;Femenino;Sin determinar;861
20/2/2020;Febrero;Jueves;20:00:00;Nocturno;15 - 24;22;Masculino;Conductor;756
24/2/2020;Febrero;Lunes;12:30:00;Diurno;5 - 14;5;Masculino;Sin determinar;749
12/2/2020;Febrero;Miércoles;19:30:00;Nocturno;35 - 44;40;Femenino;Sin determinar;749
12/2/2020;Febrero;Miércoles;19:30:00;Nocturno;5 - 14;14;Femenino;Sin determinar;749
25/2/2020;Febrero;Martes;00:10:00;Nocturno;25 - 34;25;Masculino;Sin determinar;749
25/2/2020;Febrero;Martes;00:10:00;Nocturno;25 - 34;29;Masculino;Sin determinar;749
27/2/2020;Febrero;Jueves;20:30:00;Nocturno;65 - 74;68;Masculino;Sin determinar;749
27/2/2020;Febrero;Jueves;18:00:00;Diurno;25 - 34;31;Masculino;Sin determinar;749
23/2/2020;Febrero;Domingo;23:15:00;Nocturno;25 - 34;29;Masculino;Sin determinar;749
26/2/2020;Febrero;Miércoles;17:40:00;Diurno;15 - 24;17;Femenino;Sin determinar;861
25/2/2020;Febrero;Martes;20:30:00;Nocturno;25 - 34;32;Femenino;Conductor;756
17/2/2020;Febrero;Lunes;17:15:00;Diurno;35 - 44;42;Masculino;Conductor;756
26/2/2020;Febrero;Miércoles;21:22:00;Nocturno;25 - 34;28;Masculino;Sin determinar;756
20/2/2020;Febrero;Jueves;00:00:00;Nocturno;25 - 34;27;Masculino;Conductor;756
12/2/2020;Febrero;Miércoles;20:00:00;Nocturno;35 - 44;42;Masculino;Sin determinar;756
25/2/2020;Febrero;Martes;22:00:00;Nocturno;Sin determinar;Sin determinar;Masculino;Conductor;756
26/2/2020;Febrero;Miércoles;20:22:00;Nocturno;35 - 44;42;Masculino;Sin determinar;861
26/2/2020;Febrero;Miércoles;13:20:00;Diurno;25 - 34;32;Masculino;Conductor;756
28/2/2020;Febrero;Viernes;18:20:00;Diurno;65 - 74;71;Masculino;Conductor;756
26/2/2020;Febrero;Miércoles;15:00:00;Diurno;35 - 44;38;Masculino;Conductor;756
28/2/2020;Febrero;Viernes;15:10:00;Diurno;25 - 34;25;Masculino;Conductor;756
27/2/2020;Febrero;Jueves;15:00:00;Diurno;5 - 14;8;Masculino;Sin determinar;805
27/2/2020;Febrero;Jueves;15:00:00;Diurno;35 - 44;43;Femenino;Sin determinar;805
21/2/2020;Febrero;Viernes;16:25:00;Diurno;35 - 44;41;Masculino;Sin determinar;805
27/2/2020;Febrero;Jueves;11:15:00;Diurno;25 - 34;32;Masculino;Sin determinar;756
29/2/2020;Febrero;Sábado;18:00:00;Diurno;15 - 24;20;Masculino;Sin determinar;861
28/2/2020;Febrero;Viernes;17:50:00;Diurno;55 - 64;59;Masculino;Conductor;756
20/2/2020;Febrero;Jueves;16:45:00;Diurno;25 - 34;27;Masculino;Conductor;756
28/2/2020;Febrero;Viernes;18:30:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
22/2/2020;Febrero;Sábado;00:00:00;Nocturno;25 - 34;33;Femenino;Conductor;805
27/2/2020;Febrero;Jueves;20:45:00;Nocturno;65 - 74;73;Masculino;Sin determinar;861
28/2/2020;Febrero;Viernes;12:51:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
29/2/2020;Febrero;Sábado;11:01:00;Diurno;25 - 34;29;Masculino;Sin determinar;861
29/2/2020;Febrero;Sábado;13:00:00;Diurno;25 - 34;31;Masculino;Sin determinar;861
22/2/2020;Febrero;Sábado;00:00:00;Nocturno;Sin determinar;Sin determinar;Femenino;Sin determinar;805
26/2/2020;Febrero;Miércoles;14:40:00;Diurno;55 - 64;56;Femenino;Sin determinar;805
27/2/2020;Febrero;Jueves;21:30:00;Nocturno;35 - 44;36;Masculino;Sin determinar;805
28/2/2020;Febrero;Viernes;19:10:00;Nocturno;45 - 54;49;Masculino;Sin determinar;805
28/2/2020;Febrero;Viernes;08:00:00;Diurno;25 - 34;30;Femenino;Sin determinar;805
1/3/2020;Marzo;Domingo;19:50:00;Nocturno;45 - 54;47;Masculino;Sin determinar;756
1/2/2020;Febrero;Sábado;21:30:00;Nocturno;25 - 34;28;Masculino;Sin determinar;756
3/3/2020;Marzo;Martes;08:00:00;Diurno;45 - 54;47;Femenino;Sin determinar;756
3/3/2020;Marzo;Martes;05:30:00;Nocturno;35 - 44;42;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;65 - 74;65;Femenino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;75 y más;80;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;15 - 24;17;Femenino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;55 - 64;61;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;15 - 24;19;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;15:30:00;Diurno;15 - 24;19;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;06:00:00;Nocturno;25 - 34;29;Femenino;Conductor;805
2/3/2020;Marzo;Lunes;10:50:00;Diurno;75 y más;80;Masculino;Peaton;805
2/3/2020;Marzo;Lunes;16:30:00;Diurno;35 - 44;40;Masculino;Sin determinar;805
4/3/2020;Marzo;Miércoles;21:45:00;Nocturno;55 - 64;55;Masculino;Conductor;805
4/3/2020;Marzo;Miércoles;00:00:00;Nocturno;35 - 44;40;Femenino;Sin determinar;805
2/3/2020;Marzo;Lunes;00:00:00;Nocturno;Sin determinar;Sin determinar;Femenino;Sin determinar;805
1/3/2020;Marzo;Domingo;16:20:00;Diurno;55 - 64;64;Masculino;Sin determinar;756
2/3/2020;Marzo;Lunes;17:35:00;Diurno;25 - 34;32;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;12:00:00;Diurno;65 - 74;72;Femenino;Sin determinar;756
1/3/2020;Marzo;Domingo;19:35:00;Nocturno;35 - 44;38;Masculino;Sin determinar;756
3/3/2020;Marzo;Martes;21:20:00;Nocturno;45 - 54;52;Masculino;Sin determinar;756
1/3/2020;Marzo;Domingo;05:00:00;Nocturno;15 - 24;24;Masculino;Conductor;805
1/3/2020;Marzo;Domingo;00:00:00;Nocturno;35 - 44;39;Masculino;Sin determinar;805
3/3/2020;Marzo;Martes;00:35:00;Nocturno;15 - 24;24;Masculino;Sin determinar;805
3/3/2020;Marzo;Martes;14:00:00;Diurno;35 - 44;39;Masculino;Sin determinar;805
4/3/2020;Marzo;Miércoles;20:50:00;Nocturno;15 - 24;20;Masculino;Conductor;861
4/3/2020;Marzo;Miércoles;17:15:00;Diurno;75 y más;85;Femenino;Acompañante;861
3/3/2020;Marzo;Martes;15:40:00;Diurno;25 - 34;25;Masculino;Sin determinar;861
2/3/2020;Marzo;Lunes;12:00:00;Diurno;5 - 14;5;Masculino;Pasajero;861
1/3/2020;Marzo;Domingo;20:30:00;Nocturno;45 - 54;45;Femenino;Conductor;861
5/3/2020;Marzo;Jueves;17:10:00;Diurno;65 - 74;70;Femenino;Sin determinar;749
5/3/2020;Marzo;Jueves;16:40:00;Diurno;45 - 54;46;Femenino;Sin determinar;749
7/3/2020;Marzo;Sábado;21:30:00;Nocturno;25 - 34;27;Femenino;Sin determinar;749
7/3/2020;Marzo;Sábado;21:30:00;Nocturno;45 - 54;50;Femenino;Sin determinar;749
5/3/2020;Marzo;Jueves;10:30:00;Diurno;25 - 34;30;Masculino;Sin determinar;749
4/3/2020;Marzo;Miércoles;04:10:00;Nocturno;55 - 64;60;Femenino;Sin determinar;749
1/3/2020;Marzo;Domingo;19:30:00;Nocturno;5 - 14;8;Masculino;Sin determinar;749
1/3/2020;Marzo;Domingo;19:30:00;Nocturno;35 - 44;43;Femenino;Sin determinar;749
2/3/2020;Marzo;Lunes;19:45:00;Nocturno;55 - 64;58;Femenino;Sin determinar;749
3/3/2020;Marzo;Martes;10:40:00;Diurno;25 - 34;29;Masculino;Sin determinar;861
2/3/2020;Marzo;Lunes;12:08:00;Diurno;Sin determinar;Sin determinar;Masculino;Conductor;861
4/3/2020;Marzo;Miércoles;08:30:00;Diurno;Sin determinar;Sin determinar;Femenino;Sin determinar;861
7/3/2020;Marzo;Sábado;21:00:00;Nocturno;25 - 34;34;Masculino;Sin determinar;756
6/3/2020;Marzo;Viernes;15:10:00;Diurno;35 - 44;38;Masculino;Conductor;756
1/3/2020;Marzo;Domingo;13:32:00;Diurno;35 - 44;35;Femenino;Conductor;861
5/3/2020;Marzo;Jueves;18:40:00;Diurno;75 y más;87;Femenino;Peaton;756
4/3/2020;Marzo;Miércoles;09:40:00;Diurno;25 - 34;33;Femenino;Sin determinar;749
7/3/2020;Marzo;Sábado;06:45:00;Nocturno;15 - 24;19;Masculino;Sin determinar;749
10/3/2020;Marzo;Martes;00:00:00;Nocturno;25 - 34;32;Femenino;Sin determinar;805
6/3/2020;Marzo;Viernes;20:30:00;Nocturno;35 - 44;44;Masculino;Sin determinar;805
6/3/2020;Marzo;Viernes;00:00:00;Nocturno;45 - 54;46;Masculino;Sin determinar;805
7/3/2020;Marzo;Sábado;23:30:00;Nocturno;15 - 24;24;Masculino;Conductor;805
7/3/2020;Marzo;Sábado;23:30:00;Nocturno;25 - 34;28;Masculino;Conductor;805
6/3/2020;Marzo;Viernes;00:00:00;Nocturno;35 - 44;38;Masculino;Conductor;805
6/3/2020;Marzo;Viernes;16:30:00;Diurno;45 - 54;51;Femenino;Peaton;805
8/3/2020;Marzo;Domingo;00:55:00;Nocturno;15 - 24;16;Masculino;Conductor;805
7/3/2020;Marzo;Sábado;00:00:00;Nocturno;5 - 14;6;Femenino;Sin determinar;805
2/3/2020;Marzo;Lunes;11:45:00;Diurno;45 - 54;47;Masculino;Sin determinar;749
9/3/2020;Marzo;Lunes;00:00:00;Nocturno;25 - 34;31;Masculino;Sin determinar;749
10/3/2020;Marzo;Martes;08:00:00;Diurno;15 - 24;21;Masculino;Sin determinar;749
11/3/2020;Marzo;Miércoles;00:00:00;Nocturno;35 - 44;36;Masculino;Sin determinar;749
10/3/2020;Marzo;Martes;18:30:00;Diurno;45 - 54;54;Femenino;Sin determinar;805
9/3/2020;Marzo;Lunes;21:45:00;Nocturno;25 - 34;32;Masculino;Conductor;805
10/3/2020;Marzo;Martes;00:00:00;Nocturno;35 - 44;42;Masculino;Conductor;805
10/3/2020;Marzo;Martes;00:00:00;Nocturno;Sin determinar;Sin determinar;Masculino;Conductor;805
6/3/2020;Marzo;Viernes;00:00:00;Nocturno;35 - 44;41;Femenino;Conductor;805
12/3/2020;Marzo;Jueves;17:40:00;Diurno;15 - 24;20;Femenino;Sin determinar;756
12/3/2020;Marzo;Jueves;12:30:00;Diurno;15 - 24;24;Masculino;Sin determinar;756
11/3/2020;Marzo;Miércoles;05:40:00;Nocturno;45 - 54;52;Femenino;Sin determinar;756
11/3/2020;Marzo;Miércoles;05:40:00;Nocturno;35 - 44;42;Femenino;Sin determinar;756
10/3/2020;Marzo;Martes;08:15:00;Diurno;35 - 44;39;Femenino;Sin determinar;756
10/3/2020;Marzo;Martes;00:00:00;Nocturno;45 - 54;47;Masculino;Sin determinar;805
12/3/2020;Marzo;Jueves;00:00:00;Nocturno;25 - 34;27;Femenino;Sin determinar;861
11/3/2020;Marzo;Miércoles;10:20:00;Diurno;55 - 64;58;Masculino;Conductor;805
10/3/2020;Marzo;Martes;18:35:00;Diurno;25 - 34;29;Masculino;Conductor;805
3/3/2020;Marzo;Martes;17:35:00;Diurno;55 - 64;58;Femenino;Sin determinar;861
4/3/2020;Marzo;Miércoles;18:00:00;Diurno;35 - 44;40;Femenino;Sin determinar;861
5/3/2020;Marzo;Jueves;11:40:00;Diurno;Sin determinar;Sin determinar;Sin determinar;Sin determinar;861
7/3/2020;Marzo;Sábado;07:00:00;Diurno;55 - 64;57;Masculino;Conductor;756
6/3/2020;Marzo;Viernes;22:00:00;Nocturno;15 - 24;19;Masculino;Conductor;756
9/3/2020;Marzo;Lunes;19:15:00;Nocturno;55 - 64;57;Masculino;Sin determinar;756
9/3/2020;Marzo;Lunes;11:50:00;Diurno;25 - 34;30;Femenino;Sin determinar;756
9/3/2020;Marzo;Lunes;11:39:00;Diurno;15 - 24;23;Masculino;Sin determinar;756
11/3/2020;Marzo;Miércoles;00:05:00;Nocturno;15 - 24;21;Masculino;Conductor;805
12/3/2020;Marzo;Jueves;15:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
9/3/2020;Marzo;Lunes;07:30:00;Diurno;35 - 44;40;Masculino;Sin determinar;861
10/3/2020;Marzo;Martes;12:30:00;Diurno;35 - 44;37;Masculino;Sin determinar;861
5/3/2020;Marzo;Jueves;12:40:00;Diurno;45 - 54;53;Masculino;Conductor;756
10/3/2020;Marzo;Martes;13:00:00;Diurno;35 - 44;37;Masculino;Sin determinar;805
6/3/2020;Marzo;Viernes;00:00:00;Nocturno;15 - 24;24;Masculino;Sin determinar;805
6/3/2020;Marzo;Viernes;00:00:00;Nocturno;25 - 34;34;Femenino;Conductor;805
12/3/2020;Marzo;Jueves;06:30:00;Nocturno;Sin determinar;Sin determinar;Masculino;Sin determinar;756
4/3/2020;Marzo;Miércoles;17:25:00;Diurno;15 - 24;24;Femenino;Sin determinar;756
10/3/2020;Marzo;Martes;10:50:00;Diurno;25 - 34;28;Masculino;Sin determinar;756
14/3/2020;Marzo;Sábado;00:10:00;Nocturno;15 - 24;23;Femenino;Sin determinar;805
14/3/2020;Marzo;Sábado;02:20:00;Nocturno;Sin determinar;Sin determinar;Femenino;Conductor;805
13/3/2020;Marzo;Viernes;23:30:00;Nocturno;15 - 24;23;Masculino;Sin determinar;805
6/3/2020;Marzo;Viernes;03:15:00;Nocturno;15 - 24;23;Masculino;Sin determinar;861
12/3/2020;Marzo;Jueves;17:00:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
14/3/2020;Marzo;Sábado;13:50:00;Diurno;55 - 64;56;Femenino;Sin determinar;861
4/3/2020;Marzo;Miércoles;11:30:00;Diurno;65 - 74;71;Masculino;Conductor;756
3/3/2020;Marzo;Martes;15:30:00;Diurno;25 - 34;31;Masculino;Conductor;756
7/3/2020;Marzo;Sábado;12:55:00;Diurno;15 - 24;24;Femenino;Conductor;756
15/3/2020;Marzo;Domingo;11:10:00;Diurno;15 - 24;18;Masculino;Sin determinar;756
13/3/2020;Marzo;Viernes;23:00:00;Nocturno;15 - 24;23;Masculino;Sin determinar;756
13/3/2020;Marzo;Viernes;04:10:00;Nocturno;35 - 44;39;Masculino;Sin determinar;805
9/3/2020;Marzo;Lunes;12:55:00;Diurno;Sin determinar;Sin determinar;Masculino;Sin determinar;861
10/3/2020;Marzo;Martes;11:20:00;Diurno;25 - 34;32;Masculino;Sin determinar;861
7/3/2020;Marzo;Sábado;08:40:00;Diurno;45 - 54;50;Masculino;Sin determinar;861
14/3/2020;Marzo;Sábado;00:00:00;Nocturno;25 - 34;33;Masculino;Sin determinar;805
14/3/2020;Marzo;Sábado;18:00:00;Diurno;35 - 44;42;Femenino;Sin determinar;861
