Origen de la base;Código de partido;Fecha del hecho;Mes;Hora del hecho;Diurno/Nocturno;Edad;Edad agrupada;Sexo
Ministerio de Seguridad;568;22/3/2018;Marzo;16:40:00;Diurno;25;25 a 34;Mujer
Ministerio de Seguridad;408;23/3/2018;Marzo;13:30:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;408;24/3/2018;Marzo;15:15:00;Diurno;35;35 a 44;Mujer
Ministerio de Seguridad;408;24/3/2018;Marzo;15:15:00;Diurno;14;5 a 14;Varón
Ministerio de Seguridad;408;24/3/2018;Marzo;15:15:00;Diurno;10;5 a 14;Varón
Ministerio de Seguridad;568;27/3/2018;Marzo;07:30:00;Diurno;26;25 a 34;Mujer
Ministerio de Seguridad;568;28/3/2018;Marzo;18:00:00;Diurno;34;25 a 34;Mujer
Ministerio de Seguridad;410;29/3/2018;Marzo;20:00:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;410;29/3/2018;Marzo;17:25:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;31/3/2018;Marzo;16:40:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;568;4/4/2018;Abril;10:40:00;Diurno;82;75 y más;Varón
Ministerio de Seguridad;568;4/4/2018;Abril;17:30:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;410;3/4/2018;Abril;19:30:00;Nocturno;32;25 a 34;Mujer
Ministerio de Seguridad;568;12/4/2018;Abril;19:00:00;Diurno;20;15 a 24;Varón
Ministerio de Seguridad;568;13/4/2018;Abril;21:00:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;568;19/4/2018;Abril;08:50:00;Diurno;36;35 a 44;Mujer
Ministerio de Seguridad;408;17/4/2018;Abril;06:20:00;Nocturno;37;35 a 44;Varón
Ministerio de Seguridad;410;23/4/2018;Abril;15:42:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;410;25/4/2018;Abril;22:20:00;Nocturno;41;35 a 44;Varón
Ministerio de Seguridad;410;27/4/2018;Abril;14:40:00;Diurno;14;5 a 14;Mujer
Ministerio de Seguridad;410;2/5/2018;Mayo;19:05:00;Nocturno;51;45 a 54;Varón
Ministerio de Seguridad;410;2/5/2018;Mayo;19:05:00;Nocturno;11;5 a 14;Varón
Ministerio de Seguridad;410;3/5/2018;Mayo;12:10:00;Diurno;62;55 a 64;Mujer
Ministerio de Seguridad;408;4/5/2018;Mayo;19:30:00;Nocturno;60;55 a 64;Varón
Ministerio de Seguridad;408;12/5/2018;Mayo;19:00:00;Diurno;22;15 a 24;Varón
Ministerio de Seguridad;408;13/5/2018;Mayo;19:40:00;Nocturno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;410;13/5/2018;Mayo;15:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;408;15/5/2018;Mayo;18:30:00;Diurno;41;35 a 44;Varón
Ministerio de Seguridad;410;21/5/2018;Mayo;11:00:00;Diurno;29;25 a 34;Varón
Ministerio de Seguridad;410;21/5/2018;Mayo;18:30:00;Diurno;18;15 a 24;Mujer
Ministerio de Seguridad;568;22/5/2018;Mayo;17:30:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;410;25/5/2018;Mayo;05:45:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;410;25/5/2018;Mayo;05:45:00;Nocturno;26;25 a 34;Varón
Ministerio de Seguridad;410;28/5/2018;Mayo;20:30:00;Nocturno;42;35 a 44;Mujer
Ministerio de Seguridad;410;28/5/2018;Mayo;20:30:00;Nocturno;5;5 a 14;Mujer
Ministerio de Seguridad;568;2/6/2018;Junio;18:00:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;568;2/6/2018;Junio;20:00:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;410;3/6/2018;Junio;20:15:00;Nocturno;25;25 a 34;Varón
Ministerio de Seguridad;408;4/6/2018;Junio;20:00:00;Nocturno;44;35 a 44;Varón
Ministerio de Seguridad;410;6/6/2018;Junio;11:50:00;Diurno;38;35 a 44;Varón
Ministerio de Seguridad;410;7/6/2018;Junio;18:00:00;Diurno;30;25 a 34;Varón
Ministerio de Seguridad;568;14/6/2018;Junio;15:30:00;Diurno;66;65 a 74;Mujer
Ministerio de Seguridad;568;14/6/2018;Junio;19:40:00;Nocturno;48;45 a 54;Varón
Ministerio de Seguridad;410;14/6/2018;Junio;06:40:00;Nocturno;51;45 a 54;Mujer
Ministerio de Seguridad;408;9/6/2018;Junio;16:30:00;Diurno;41;35 a 44;Varón
Ministerio de Seguridad;568;20/6/2018;Junio;01:00:00;Nocturno;42;35 a 44;Varón
Ministerio de Seguridad;568;20/6/2018;Junio;06:20:00;Nocturno;28;25 a 34;Mujer
Ministerio de Seguridad;410;27/6/2018;Junio;23:30:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;568;29/6/2018;Junio;21:50:00;Nocturno;27;25 a 34;Varón
Ministerio de Seguridad;568;28/6/2018;Junio;22:00:00;Nocturno;77;75 y más;Mujer
Ministerio de Seguridad;568;29/6/2018;Junio;05:50:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;568;2/7/2018;Julio;10:30:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;749;7/9/2018;Septiembre;10:50:00;Diurno;60;55 a 64;Mujer
Ministerio de Seguridad;861;9/9/2018;Septiembre;00:00:00;Nocturno;77;75 y más;Mujer
Ministerio de Seguridad;805;4/9/2018;Septiembre;00:00:00;Nocturno;25;25 a 34;Mujer
Ministerio de Seguridad;805;4/9/2018;Septiembre;00:00:00;Nocturno;4;0 a 4;Mujer
Ministerio de Seguridad;805;8/9/2018;Septiembre;10:00:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;861;12/9/2018;Septiembre;08:20:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;749;8/9/2018;Septiembre;14:40:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;805;17/9/2018;Septiembre;00:00:00;Nocturno;45;45 a 54;Varón
Ministerio de Seguridad;756;17/9/2018;Septiembre;00:00:00;Nocturno;25;25 a 34;Mujer
Ministerio de Seguridad;756;22/9/2018;Septiembre;00:00:00;Nocturno;30;25 a 34;Varón
Ministerio de Seguridad;756;24/9/2018;Septiembre;00:00:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;756;20/9/2018;Septiembre;10:00:00;Diurno;43;35 a 44;Mujer
Ministerio de Seguridad;805;28/9/2018;Septiembre;00:00:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;749;2/10/2018;Octubre;14:30:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;861;3/10/2018;Octubre;09:50:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;805;4/10/2018;Octubre;00:00:00;Nocturno;53;45 a 54;Mujer
Ministerio de Seguridad;749;4/10/2018;Octubre;17:40:00;Diurno;52;45 a 54;Mujer
Ministerio de Seguridad;756;5/10/2018;Octubre;13:50:00;Diurno;42;35 a 44;Mujer
Ministerio de Seguridad;756;8/10/2018;Octubre;21:55:00;Nocturno;28;25 a 34;Varón
Ministerio de Seguridad;861;9/10/2018;Octubre;14:52:00;Diurno;68;65 a 74;Mujer
Ministerio de Seguridad;805;12/10/2018;Octubre;00:00:00;Nocturno;47;45 a 54;Mujer
Ministerio de Seguridad;756;12/10/2018;Octubre;22:00:00;Nocturno;65;65 a 74;Varón
Ministerio de Seguridad;756;16/10/2018;Octubre;16:50:00;Diurno;29;25 a 34;Varón
Ministerio de Seguridad;861;17/10/2018;Octubre;09:50:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;805;16/10/2018;Octubre;09:00:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;861;18/10/2018;Octubre;00:00:00;Nocturno;25;25 a 34;Varón
Ministerio de Seguridad;805;20/10/2018;Octubre;02:20:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;805;20/10/2018;Octubre;02:20:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;861;20/10/2018;Octubre;09:15:00;Diurno;54;45 a 54;Mujer
Ministerio de Seguridad;861;20/10/2018;Octubre;09:15:00;Diurno;23;15 a 24;Mujer
Ministerio de Seguridad;861;20/10/2018;Octubre;09:15:00;Diurno;18;15 a 24;Varón
Ministerio de Seguridad;756;22/10/2018;Octubre;12:00:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;805;19/10/2018;Octubre;10:40:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;756;27/10/2018;Octubre;16:25:00;Diurno;61;55 a 64;Varón
Ministerio de Seguridad;749;27/10/2018;Octubre;05:35:00;Nocturno;45;45 a 54;Varón
Ministerio de Seguridad;805;29/10/2018;Octubre;00:00:00;Nocturno;49;45 a 54;Mujer
Ministerio de Seguridad;805;29/10/2018;Octubre;00:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;805;30/10/2018;Octubre;00:00:00;Nocturno;58;55 a 64;Mujer
Ministerio de Seguridad;805;28/10/2018;Octubre;21:30:00;Nocturno;24;15 a 24;Mujer
Ministerio de Seguridad;805;27/10/2018;Octubre;07:15:00;Diurno;45;45 a 54;Mujer
Ministerio de Seguridad;749;31/10/2018;Octubre;00:00:00;Nocturno;9;5 a 14;Mujer
Ministerio de Seguridad;749;31/10/2018;Octubre;00:00:00;Nocturno;27;25 a 34;Varón
Ministerio de Seguridad;861;31/10/2018;Octubre;11:29:00;Diurno;30;25 a 34;Mujer
Ministerio de Seguridad;749;4/11/2018;Noviembre;12:20:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;861;3/11/2018;Noviembre;03:40:00;Nocturno;18;15 a 24;Varón
Ministerio de Seguridad;756;2/11/2018;Noviembre;19:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;749;6/11/2018;Noviembre;19:20:00;Nocturno;16;15 a 24;Varón
Ministerio de Seguridad;749;6/11/2018;Noviembre;19:25:00;Nocturno;39;35 a 44;Varón
Ministerio de Seguridad;756;3/11/2018;Noviembre;17:53:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;805;13/11/2018;Noviembre;16:20:00;Diurno;3;0 a 4;Mujer
Ministerio de Seguridad;805;13/11/2018;Noviembre;16:20:00;Diurno;38;35 a 44;Varón
Ministerio de Seguridad;861;13/11/2018;Noviembre;11:10:00;Diurno;55;55 a 64;Mujer
Ministerio de Seguridad;861;15/11/2018;Noviembre;16:20:00;Diurno;26;25 a 34;Mujer
Ministerio de Seguridad;861;15/11/2018;Noviembre;16:20:00;Diurno;34;25 a 34;Mujer
Ministerio de Seguridad;805;12/11/2018;Noviembre;00:00:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;756;16/11/2018;Noviembre;13:45:00;Diurno;67;65 a 74;Mujer
Ministerio de Seguridad;058;15/7/2018;Julio;06:30:00;Nocturno;16;15 a 24;Mujer
Ministerio de Seguridad;058;15/7/2018;Julio;06:30:00;Nocturno;17;15 a 24;Mujer
Ministerio de Seguridad;274;17/7/2018;Julio;20:30:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;058;18/7/2018;Julio;21:30:00;Nocturno;22;15 a 24;Mujer
Ministerio de Seguridad;091;20/7/2018;Julio;11:35:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;20/7/2018;Julio;11:35:00;Diurno;49;45 a 54;Varón
Ministerio de Seguridad;058;20/7/2018;Julio;21:10:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;23/7/2018;Julio;04:35:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;27/7/2018;Julio;00:01:00;Nocturno;65;65 a 74;Varón
Ministerio de Seguridad;058;30/7/2018;Julio;20:00:00;Nocturno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;091;31/7/2018;Julio;11:28:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;30/7/2018;Julio;23:40:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;4/8/2018;Agosto;06:00:00;Nocturno;26;25 a 34;Varón
Ministerio de Seguridad;058;6/8/2018;Agosto;12:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;7/8/2018;Agosto;22:30:00;Nocturno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;058;9/8/2018;Agosto;19:50:00;Nocturno;29;25 a 34;Mujer
Ministerio de Seguridad;058;9/8/2018;Agosto;19:50:00;Nocturno;11;5 a 14;Mujer
Ministerio de Seguridad;058;10/8/2018;Agosto;09:00:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;274;10/8/2018;Agosto;17:40:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;058;13/8/2018;Agosto;09:25:00;Diurno;18;15 a 24;Varón
Ministerio de Seguridad;274;13/8/2018;Agosto;07:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;274;15/8/2018;Agosto;09:10:00;Diurno;45;45 a 54;Varón
Ministerio de Seguridad;091;17/8/2018;Agosto;17:45:00;Diurno;10;5 a 14;Varón
Ministerio de Seguridad;091;17/8/2018;Agosto;08:15:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;058;21/8/2018;Agosto;08:10:00;Diurno;22;15 a 24;Varón
Ministerio de Seguridad;058;20/8/2018;Agosto;05:10:00;Nocturno;24;15 a 24;Mujer
Ministerio de Seguridad;091;21/8/2018;Agosto;21:53:00;Nocturno;18;15 a 24;Mujer
Ministerio de Seguridad;091;23/8/2018;Agosto;18:15:00;Diurno;52;45 a 54;Varón
Ministerio de Seguridad;058;24/8/2018;Agosto;17:30:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;058;24/8/2018;Agosto;07:45:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;058;25/8/2018;Agosto;18:37:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;27/8/2018;Agosto;20:45:00;Nocturno;37;35 a 44;Varón
Ministerio de Seguridad;058;28/8/2018;Agosto;16:10:00;Diurno;30;25 a 34;Varón
Ministerio de Seguridad;058;31/8/2018;Agosto;20:00:00;Nocturno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;058;31/8/2018;Agosto;14:50:00;Diurno;21;15 a 24;Mujer
Ministerio de Seguridad;058;1/9/2018;Septiembre;17:00:00;Diurno;42;35 a 44;Varón
Ministerio de Seguridad;058;1/9/2018;Septiembre;11:15:00;Diurno;45;45 a 54;Mujer
Ministerio de Seguridad;058;3/9/2018;Septiembre;10:04:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;4/9/2018;Septiembre;12:00:00;Diurno;29;25 a 34;Varón
Ministerio de Seguridad;091;4/9/2018;Septiembre;17:40:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;274;4/9/2018;Septiembre;22:00:00;Nocturno;36;35 a 44;Varón
Ministerio de Seguridad;091;7/9/2018;Septiembre;19:30:00;Nocturno;46;45 a 54;Varón
Ministerio de Seguridad;058;10/9/2018;Septiembre;11:00:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;091;10/9/2018;Septiembre;20:30:00;Nocturno;35;35 a 44;Mujer
Ministerio de Seguridad;091;10/9/2018;Septiembre;20:30:00;Nocturno;38;35 a 44;Mujer
Ministerio de Seguridad;274;10/9/2018;Septiembre;09:25:00;Diurno;37;35 a 44;Varón
Ministerio de Seguridad;274;13/9/2018;Septiembre;20:30:00;Nocturno;30;25 a 34;Varón
Ministerio de Seguridad;058;19/9/2018;Septiembre;20:08:00;Nocturno;28;25 a 34;Varón
Ministerio de Seguridad;091;19/9/2018;Septiembre;07:30:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;058;22/9/2018;Septiembre;07:50:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;274;23/9/2018;Septiembre;11:16:00;Diurno;43;35 a 44;Mujer
Ministerio de Seguridad;274;23/9/2018;Septiembre;11:16:00;Diurno;46;45 a 54;Varón
Ministerio de Seguridad;058;23/9/2018;Septiembre;12:30:00;Diurno;53;45 a 54;Varón
Ministerio de Seguridad;058;27/9/2018;Septiembre;20:00:00;Nocturno;56;55 a 64;Mujer
Ministerio de Seguridad;091;29/9/2018;Septiembre;15:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;2/10/2018;Octubre;00:15:00;Nocturno;35;35 a 44;Varón
Ministerio de Seguridad;568;28/4/2018;Abril;03:30:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;408;3/5/2018;Mayo;09:40:00;Diurno;60;55 a 64;Varón
Ministerio de Seguridad;408;3/5/2018;Mayo;17:50:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;410;7/5/2018;Mayo;18:15:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;568;12/5/2018;Mayo;12:30:00;Diurno;20;15 a 24;Mujer
Ministerio de Seguridad;568;12/5/2018;Mayo;12:30:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;568;16/5/2018;Mayo;17:00:00;Diurno;41;35 a 44;Varón
Ministerio de Seguridad;568;17/5/2018;Mayo;13:20:00;Diurno;76;75 y más;Mujer
Ministerio de Seguridad;568;17/5/2018;Mayo;13:20:00;Diurno;71;65 a 74;Varón
Ministerio de Seguridad;410;17/5/2018;Mayo;20:10:00;Nocturno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;568;18/5/2018;Mayo;08:00:00;Diurno;5;5 a 14;Mujer
Ministerio de Seguridad;568;21/5/2018;Mayo;19:10:00;Nocturno;35;35 a 44;Varón
Ministerio de Seguridad;408;23/5/2018;Mayo;15:00:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;568;24/5/2018;Mayo;14:30:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;410;29/5/2018;Mayo;12:00:00;Diurno;39;35 a 44;Varón
Ministerio de Seguridad;410;31/5/2018;Mayo;08:10:00;Diurno;24;15 a 24;Mujer
Ministerio de Seguridad;410;1/6/2018;Junio;15:20:00;Diurno;24;15 a 24;Mujer
Ministerio de Seguridad;568;5/6/2018;Junio;18:00:00;Diurno;17;15 a 24;Varón
Ministerio de Seguridad;410;8/6/2018;Junio;16:20:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;410;8/6/2018;Junio;16:20:00;Diurno;25;25 a 34;Mujer
Ministerio de Seguridad;568;9/6/2018;Junio;08:55:00;Diurno;37;35 a 44;Mujer
Ministerio de Seguridad;410;9/6/2018;Junio;07:05:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;568;11/6/2018;Junio;20:30:00;Nocturno;16;15 a 24;Varón
Ministerio de Seguridad;408;11/6/2018;Junio;18:00:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;568;11/6/2018;Junio;16:30:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;568;14/6/2018;Junio;13:25:00;Diurno;34;25 a 34;Mujer
Ministerio de Seguridad;568;14/6/2018;Junio;13:25:00;Diurno;10;5 a 14;Mujer
Ministerio de Seguridad;568;14/6/2018;Junio;13:25:00;Diurno;34;25 a 34;Varón
Ministerio de Seguridad;568;17/6/2018;Junio;17:30:00;Diurno;48;45 a 54;Varón
Ministerio de Seguridad;410;17/6/2018;Junio;22:00:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;410;17/6/2018;Junio;22:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;18/6/2018;Junio;18:30:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;568;19/6/2018;Junio;12:50:00;Diurno;61;55 a 64;Mujer
Ministerio de Seguridad;408;18/6/2018;Junio;08:00:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;568;22/6/2018;Junio;18:30:00;Diurno;36;35 a 44;Mujer
Ministerio de Seguridad;410;22/6/2018;Junio;07:15:00;Diurno;28;25 a 34;Mujer
Ministerio de Seguridad;408;1/7/2018;Julio;00:20:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;408;6/7/2018;Julio;20:20:00;Nocturno;23;15 a 24;Varón
Ministerio de Seguridad;408;9/7/2018;Julio;22:00:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;568;11/7/2018;Julio;17:30:00;Diurno;40;35 a 44;Varón
Ministerio de Seguridad;568;11/7/2018;Julio;17:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;16/7/2018;Julio;10:30:00;Diurno;47;45 a 54;Varón
Ministerio de Seguridad;408;18/7/2018;Julio;21:50:00;Nocturno;18;15 a 24;Mujer
Ministerio de Seguridad;408;20/7/2018;Julio;22:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;29/7/2018;Julio;09:28:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;410;30/7/2018;Julio;01:27:00;Nocturno;23;15 a 24;Varón
Ministerio de Seguridad;568;31/7/2018;Julio;08:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;6/8/2018;Agosto;14:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;7/8/2018;Agosto;18:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;8/8/2018;Agosto;05:45:00;Nocturno;54;45 a 54;Mujer
Ministerio de Seguridad;568;8/8/2018;Agosto;21:10:00;Nocturno;51;45 a 54;Varón
Ministerio de Seguridad;408;10/8/2018;Agosto;00:25:00;Nocturno;35;35 a 44;Varón
Ministerio de Seguridad;408;14/8/2018;Agosto;21:30:00;Nocturno;59;55 a 64;Mujer
Ministerio de Seguridad;568;17/8/2018;Agosto;20:30:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;568;25/8/2018;Agosto;16:00:00;Diurno;38;35 a 44;Mujer
Ministerio de Seguridad;408;27/8/2018;Agosto;15:30:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;427;3/7/2018;Julio;06:45:00;Nocturno;39;35 a 44;Varón
Ministerio de Seguridad;427;3/7/2018;Julio;06:45:00;Nocturno;13;5 a 14;Mujer
Ministerio de Seguridad;427;6/7/2018;Julio;13:00:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;427;8/7/2018;Julio;20:30:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;427;9/7/2018;Julio;00:10:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;427;3/7/2018;Julio;18:40:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;427;3/7/2018;Julio;18:40:00;Diurno;18;15 a 24;Varón
Ministerio de Seguridad;427;4/7/2018;Julio;17:00:00;Diurno;48;45 a 54;Mujer
Ministerio de Seguridad;427;18/7/2018;Julio;20:20:00;Nocturno;27;25 a 34;Varón
Ministerio de Seguridad;427;22/7/2018;Julio;19:40:00;Nocturno;55;55 a 64;Varón
Ministerio de Seguridad;427;17/7/2018;Julio;07:30:00;Diurno;37;35 a 44;Varón
Ministerio de Seguridad;427;25/7/2018;Julio;20:50:00;Nocturno;36;35 a 44;Mujer
Ministerio de Seguridad;427;26/7/2018;Julio;20:40:00;Nocturno;40;35 a 44;Varón
Ministerio de Seguridad;427;1/8/2018;Agosto;15:30:00;Diurno;28;25 a 34;Mujer
Ministerio de Seguridad;427;4/8/2018;Agosto;00:20:00;Nocturno;25;25 a 34;Varón
Ministerio de Seguridad;427;1/8/2018;Agosto;12:00:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;427;8/8/2018;Agosto;13:15:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;427;4/8/2018;Agosto;16:50:00;Diurno;22;15 a 24;Varón
Ministerio de Seguridad;427;7/8/2018;Agosto;08:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;427;11/8/2018;Agosto;16:40:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;427;7/8/2018;Agosto;07:52:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;427;11/8/2018;Agosto;01:15:00;Nocturno;41;35 a 44;Varón
Ministerio de Seguridad;427;13/8/2018;Agosto;07:11:00;Diurno;13;5 a 14;Mujer
Ministerio de Seguridad;427;3/8/2018;Agosto;21:00:00;Nocturno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;427;15/8/2018;Agosto;08:20:00;Diurno;83;75 y más;Varón
Ministerio de Seguridad;427;12/8/2018;Agosto;07:00:00;Nocturno;45;45 a 54;Varón
Ministerio de Seguridad;427;22/8/2018;Agosto;17:30:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;427;18/8/2018;Agosto;12:26:00;Diurno;70;65 a 74;Varón
Ministerio de Seguridad;427;21/8/2018;Agosto;11:50:00;Diurno;30;25 a 34;Varón
Ministerio de Seguridad;427;18/8/2018;Agosto;16:00:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;427;18/8/2018;Agosto;21:00:00;Nocturno;34;25 a 34;Varón
Ministerio de Seguridad;427;22/8/2018;Agosto;13:10:00;Diurno;35;35 a 44;Mujer
Ministerio de Seguridad;427;25/8/2018;Agosto;06:20:00;Nocturno;23;15 a 24;Varón
Ministerio de Seguridad;427;25/8/2018;Agosto;19:00:00;Diurno;42;35 a 44;Varón
Ministerio de Seguridad;427;28/8/2018;Agosto;15:00:00;Diurno;44;35 a 44;Varón
Ministerio de Seguridad;427;22/8/2018;Agosto;06:15:00;Nocturno;26;25 a 34;Varón
Ministerio de Seguridad;427;29/8/2018;Agosto;09:30:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;427;29/8/2018;Agosto;08:25:00;Diurno;61;55 a 64;Varón
Ministerio de Seguridad;427;28/8/2018;Agosto;06:55:00;Nocturno;40;35 a 44;Varón
Ministerio de Seguridad;427;4/9/2018;Septiembre;10:45:00;Diurno;37;35 a 44;Varón
